,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
191,Armand Van Helden,I Want Your Soul,27 August ,3.35,0.751,0.875,6,-5.374,1,0.0662,0.00459,0.0778,0.169,0.695,127.986,399547
192,Against Me!,White People for Peace,1 May ,3.27,0.422,0.992,8,-2.362,1,0.107,5.41e-05,1.17e-05,0.15,0.396,158.005,211387
193,Len Faki,Rainbow Delta,8 January ,3.27,0.569,0.623,9,-12.318,0,0.0361,0.0215,0.952,0.12,0.039,113.998,296496
194,Lightspeed Champion,Midnight Surprise,October ,3.35,0.34,0.539,1,-8.35,0,0.0341,0.309,0.00579,0.0974,0.388,140.186,596093
195,Joan Miquel Oliver,Sa nuvia morta,2007,3.82,0.796,0.243,7,-11.879,0,0.0579,0.754,1.38e-05,0.0975,0.107,111.934,269093
196,PMMP,Joku raja,8 March ,3.92,0.465,0.861,11,-4.187,0,0.0668,0.187,0.319,0.111,0.446,125.037,294373
197,Incubus,Oil and Water,5 June ,3.09,0.594,0.785,0,-5.364,1,0.0329,0.145,9.59e-05,0.165,0.278,130.217,229800
198,Effi Briest,Mirror Rim,13 August ,3.84,0.434,0.803,4,-7.701,0,0.0649,0.037,0.141,0.144,0.598,120.81,209253
199,Agent Orange,Bloodstains,2007,3.84,0.494,0.923,10,-7.69,0,0.182,0.0962,0.0,0.128,0.577,176.216,113240
200,Kelly Clarkson,Sober,12 June ,3.38,0.411,0.398,2,-8.331,1,0.0316,0.179,0.0109,0.238,0.141,179.905,290640
201,Manu Chao,Rainin in Paradize,2 July ,3.26,0.372,0.936,7,-4.478,0,0.0425,0.000941,0.0215,0.731,0.826,180.023,221360
202,Dragonette,I Get Around,30 April ,3.23,0.682,0.699,0,-2.485,0,0.0461,0.00594,4.5e-05,0.623,0.822,120.007,208453
203,The Car Is on Fire,Neyorkewr,2007,3.65,0.601,0.801,6,-6.741,0,0.032,0.144,0.000762,0.349,0.708,112.016,264587
204,Jamie T,Calm Down Dearest,15 January ,3.28,0.714,0.72,2,-4.867,1,0.0276,0.0196,0.0,0.266,0.635,110.017,280680
205,Malcolm Middleton,A Brighter Beat,22 January ,3.85,0.515,0.795,6,-4.761,1,0.0266,0.000495,0.0128,0.0888,0.479,97.609,226973
206,Charlotte Gainsbourg,The Operation,2007,3.51,0.791,0.444,4,-7.564,0,0.044,0.413,0.385,0.185,0.614,132.02,235933
207,Gustavo Cerati,Lago en el cielo,2007,3.8,0.539,0.833,7,-5.717,1,0.0322,0.00172,0.0387,0.315,0.57,128.008,308947
208,Junior Senior,Can I Get Get Get,27 March ,3.61,0.685,0.965,0,-2.192,1,0.0693,0.00516,1.08e-05,0.27,0.919,101.163,192547
209,Angels & Airwaves,Everything's Magic,29 October ,3.16,0.409,0.933,0,-3.3,1,0.0458,6.54e-05,5.17e-05,0.147,0.859,216.02,231413
210,Paul Weller,This Old Town,2 July ,3.42,0.307,0.844,4,-5.255,1,0.047,2.99e-05,0.804,0.109,0.479,140.379,255504
211,Mutemath,Chaos,19 February ,3.55,0.368,0.958,1,-4.463,0,0.117,0.000159,0.000718,0.339,0.541,180.083,294973
212,Les Savy Fav,What Would Wolves Do?,1 October ,3.61,0.415,0.941,7,-4.642,1,0.0601,0.000232,0.186,0.0996,0.425,160.067,176827
213,Hilary Duff,Stranger,10 July ,3.05,0.67,0.788,7,-3.596,1,0.181,0.0286,0.000756,0.722,0.836,124.032,250693
214,Wintersleep,Weighty Ghost,2007,3.56,0.409,0.712,9,-5.487,1,0.0343,0.14,8.7e-05,0.125,0.197,85.095,218973
215,The View,Same Jeans,22 January ,3.09,0.476,0.966,0,-2.47,1,0.0461,0.0071,0.0,0.302,0.613,134.753,212947
216,The Good Life,Heartbroke,7 August ,3.42,0.651,0.514,0,-8.734,1,0.037,0.301,0.000299,0.0809,0.767,139.832,116027
217,Chevelle,I Get It,12 June ,3.08,0.506,0.963,3,-3.805,1,0.0709,9.2e-05,0.000424,0.147,0.352,124.462,234987
218,Maroon 5,Wake Up Call,June ,2.7,0.632,0.949,4,-2.671,0,0.0593,0.0302,0.0,0.0871,0.969,164.118,201307
219,A Weather,The Feather Test,11 April ,3.81,0.356,0.2,9,-14.935,1,0.0353,0.884,0.00719,0.101,0.194,97.612,297560
220,Benjamin Biolay,Dans la Merco Benz,28 March ,3.58,0.425,0.789,0,-5.814,0,0.0452,0.0017,0.19,0.126,0.845,177.975,188280
221,Glass Candy,I Always Say Yes,2007,3.46,0.829,0.774,1,-6.671,1,0.0378,9.99e-05,0.419,0.105,0.608,118.695,458828
222,The Veronicas,Hook Me Up,22 September ,2.98,0.755,0.937,8,-3.04,1,0.0719,0.0425,0.121,0.0561,0.776,133.972,175907
223,Jimmy Eat World,Big Casino,28 August ,3.18,0.491,0.978,2,-3.654,1,0.0493,9.76e-05,0.0,0.373,0.524,136.007,220733
224,Avril Lavigne,When You're Gone,3 July ,2.71,0.458,0.719,4,-3.921,0,0.0323,0.189,0.0,0.228,0.168,142.032,240493
225,The Fashion,Like Knives,2007,3.45,0.774,0.95,1,-3.947,0,0.182,0.103,1.57e-06,0.0398,0.607,132.011,254800
226,Pink,Leave Me Alone,9 March ,3.01,0.774,0.485,2,-10.572,1,0.0651,0.228,0.0443,0.103,0.305,79.986,231197
227,Ingrid Michaelson,The Way I Am,2007,2.83,0.877,0.259,5,-9.302,1,0.0427,0.771,8.98e-06,0.108,0.32,119.989,135387
228,The Qemists,Drop Audio,16 November ,3.49,0.319,0.986,11,-1.934,1,0.0868,0.000621,0.0141,0.377,0.406,174.166,300853
229,Nickelback,Rockstar,27 October ,1.3,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.073,252040
230,Hurricane Chris,A Bay Bay!,2007,1.4,0.577,0.668,6,-4.884,1,0.514,0.105,0.0,0.0924,0.702,60.709,257120
231,will.i.am,I Got It From My Mama,31 July ,1.35,0.888,0.777,6,-6.262,1,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998,241520
232,Soulja Boy,Soulja Girl,2 October ,1.4,0.578,0.714,11,-3.551,0,0.0349,0.0846,0.0,0.139,0.145,73.007,187547
233,Hilary Duff,Reach Out,October ,1.97,0.646,0.826,6,-4.547,0,0.12,0.0376,0.0,0.0434,0.729,130.07,254787
234,Cupid,Cupid Shuffle,13 February ,1.88,0.785,0.582,5,-4.877,0,0.237,0.191,0.0,0.2,0.861,71.774,231360
235,Avril Lavigne,Girlfriend,February ,2.16,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600
236,Three Days Grace,Riot,November ,2.04,0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,207587
237,Sean Kingston,Me Love,31 July ,1.97,0.66,0.847,1,-3.25,1,0.191,0.0628,0.0,0.112,0.925,180.01,204293
238,Chris Brown,With You,2 November ,2.32,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,252120
239,Colbie Caillat,Bubbly,September ,2.34,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.907,196280
240,Jonas Brothers,S.O.S.,3 August ,2.22,0.587,0.696,7,-3.836,1,0.0677,0.000728,0.0,0.184,0.701,137.087,153347
241,Akon,Mama Africa,15 May ,1.9,0.609,0.591,10,-8.238,0,0.118,0.091,0.0,0.388,0.571,79.975,265520
242,Jessica Simpson,You Spin Me Round,2007,1.55,0.708,0.951,4,-5.017,1,0.0497,3.89e-05,0.524,0.106,0.881,128.022,229560
243,Enrique Iglesias,Tired of Being Sorry,14 September ,2.03,0.698,0.723,0,-5.884,0,0.0252,0.0527,0.000214,0.29,0.651,120.006,241427
244,Rihanna,Break It Off,19 February ,2.34,0.897,0.738,10,-5.314,0,0.228,0.0166,0.0,0.0573,0.798,133.966,213373
245,Emily Osment,I Don't Think About It,21 August ,1.99,0.673,0.813,0,-5.343,1,0.0304,0.0247,0.0,0.328,0.724,112.036,177587
246,The Red Jumpsuit Apparatus,Face Down,2007,2.49,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.465,92.956,192000
247,50 Cent,Ayo Technology,31 August ,2.54,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144,247947
248,Boys Like Girls,The Great Escape,2007,2.3,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520
249,Chuck Wicks,Stealing Cinderella,28 August ,1.7,0.486,0.394,8,-8.728,1,0.0305,0.454,1.62e-05,0.122,0.32,69.467,242987
250,Linkin Park,Shadow of the Day,16 October ,2.58,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360
251,Avenged Sevenfold,Walk,10 July ,2.23,0.374,0.864,3,-8.211,1,0.0951,9.06e-05,7.45e-05,0.917,0.349,113.125,130893
252,Yves Larock,Rise Up,March ,2.53,0.655,0.798,2,-7.137,1,0.131,0.000658,0.0,0.335,0.855,128.103,170760
253,Fall Out Boy,"This Ain't a Scene, It's an Arms Race",16 January ,2.66,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040
254,Holly Dolly,Dolly Song,2 January ,1.98,0.871,0.604,1,-6.931,0,0.0593,0.00815,0.522,0.0769,0.926,122.054,175933
255,The Ordinary Boys,I Luv U,15 January ,2.14,0.633,0.34,1,-13.725,1,0.0329,0.39,0.987,0.0815,0.494,136.088,189769
256,Wyclef Jean,Sweetest Girl,2 November ,2.57,0.733,0.744,1,-3.51,1,0.0553,0.0772,0.0,0.341,0.529,92.515,241133
257,Miley Cyrus,See You Again,2007,2.67,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-05,0.112,0.801,138.975,190453
258,The Jet Set,Time to Party,2007,1.57,0.589,0.961,7,-11.398,0,0.346,0.0163,0.0,0.111,0.233,139.982,287587
259,Good Charlotte,Dance Floor Anthem,30 June ,2.57,0.64,0.884,6,-2.609,1,0.0428,0.0226,0.0,0.187,0.573,124.968,244000
260,50 Cent,Still Will,6 November ,2.24,0.628,0.705,2,-5.993,0,0.273,0.0577,0.000649,0.446,0.691,87.784,223813
261,Matchbox Twenty,How Far We've Come,2007,2.8,0.566,0.906,0,-5.092,1,0.0642,0.00452,0.0,0.21,0.787,83.0,212253
262,Cascada,Miracle,12 March ,2.64,0.644,0.974,0,-6.576,1,0.041,0.068,1.07e-05,0.218,0.53,140.035,218907
263,Bow Wow,Outta My System,2007,2.4,0.772,0.59,6,-6.957,1,0.183,0.0917,0.0,0.101,0.743,83.998,238267
264,La Fouine,Qui peut me stopper,21 May ,0.98,0.717,0.759,0,-3.359,0,0.0785,0.168,0.0,0.0825,0.452,90.036,257027
265,The Ting Tings,That's Not My Name,28 May ,2.89,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573
266,Mika,Happy Ending,15 October ,2.72,0.556,0.446,1,-8.328,1,0.03,0.537,0.0,0.201,0.307,96.043,276000
267,Booty Luv,Shine,14 May ,2.62,0.625,0.882,11,-5.185,0,0.0412,0.00892,0.00137,0.0727,0.637,126.046,206120
268,Akon,Never Took the Time,2007,1.68,0.694,0.581,3,-8.01,0,0.0278,0.127,0.0,0.292,0.4,130.042,237693
269,Paolo Nutini,New Shoes,12 March ,2.84,0.748,0.735,8,-8.692,1,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,203653
270,Belinda,Luz sin gravedad,March ,2.33,0.535,0.563,5,-3.521,1,0.0315,0.28,0.0,0.152,0.172,137.79,241907
271,Pretty Ricky,On the Hotline,12 March ,2.35,0.704,0.854,10,-5.477,0,0.183,0.0185,0.0,0.148,0.688,92.988,242587
272,Natalie Imbruglia,Glorious,27 August ,2.69,0.519,0.951,5,-1.927,1,0.0541,0.000923,3.24e-06,0.17,0.342,131.987,206253
273,Wu-Tang Clan,The Heart Gently Weeps,2007,2.73,0.546,0.752,9,-7.818,1,0.379,0.554,0.0,0.169,0.556,151.754,337333
274,The Decemberists,The Perfect Crime #2,25 September ,2.91,0.662,0.732,4,-8.728,0,0.032,0.00592,0.0101,0.137,0.877,134.591,333067
275,Bone Thugs-N-Harmony,I Tried,2007,2.73,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,287480
276,Jan Smit,Dan volg je haar benen,26 October ,1.67,0.571,0.836,1,-6.098,1,0.029,0.158,0.0,0.0967,0.742,91.525,180840
277,Gwen Stefani,The Sweet Escape,26 February ,3.03,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467
278,Jay-Z,Hollywood,26 March ,2.53,0.775,0.789,7,-3.388,1,0.217,0.111,0.0,0.331,0.771,124.828,257920
279,Ashlee Simpson,Outta My Head,11 December ,2.77,0.792,0.713,5,-4.061,0,0.0437,0.046,0.00205,0.16,0.553,137.968,217613
280,Newton Faulkner,Dream Catch Me,23 July ,2.59,0.629,0.722,2,-5.693,1,0.0277,0.195,0.0,0.108,0.58,118.003,236253
281,Carrie Underwood,So Small,17 August ,2.74,0.426,0.784,3,-3.225,1,0.0421,0.306,0.0,0.0695,0.272,147.939,225213
282,The Hoosiers,Goodbye Mr A,8 October ,2.97,0.469,0.84,4,-3.263,1,0.0294,0.0861,0.00195,0.187,0.573,185.966,266813
283,David Guetta,Delirious,2007,2.76,0.501,0.562,9,-6.658,1,0.0306,0.000301,0.00767,0.118,0.15,128.002,271840
284,Dada,Lollipop,March ,1.86,0.677,0.975,2,-4.096,1,0.0434,0.0156,0.000484,0.345,0.578,128.033,173627
285,Ligabue,Niente paura,October ,1.81,0.563,0.77,5,-4.959,1,0.0306,0.446,0.000114,0.0816,0.616,90.01,228827
286,Ozzy Osbourne,Not Going Away,2007,2.73,0.457,0.91,7,-4.254,1,0.0438,0.0034,0.0,0.365,0.538,83.959,272240
287,System of a Down,Kill Rock 'n Roll,2007,3.08,0.288,0.987,4,-1.359,1,0.223,0.0168,0.0,0.264,0.336,184.662,147960
288,The Wombats,Backfire at the Disco,16 April ,2.91,0.371,0.817,9,-5.381,1,0.0477,0.000524,6.41e-06,0.0896,0.632,161.853,192933
289,Infected Mushroom,Becoming Insane,29 January ,2.97,0.654,0.823,11,-5.768,0,0.0662,0.00371,0.431,0.186,0.631,144.995,440267
290,Say Anything,"Baby Girl, I'm a Blur",2 October ,2.73,0.62,0.99,10,-2.805,0,0.0856,0.00121,1.43e-06,0.0776,0.698,123.005,258067
291,Snow Patrol,Open Your Eyes,12 February ,3.09,0.518,0.798,7,-6.386,1,0.0307,0.000762,0.000863,0.101,0.046,130.972,341267
292,Jason Aldean,Laughed Until We Cried,2007,2.16,0.547,0.485,7,-5.368,1,0.0292,0.467,0.0,0.0736,0.243,145.057,202520
293,Lily Allen,Alfie,11 July ,3.11,0.778,0.908,0,-5.275,1,0.0284,0.0184,0.0,0.0896,0.973,120.009,165053
294,The Stooges,Free & Freaky,2007,2.52,0.365,0.94,0,-8.156,1,0.0736,6.76e-06,0.0,0.352,0.585,151.964,159893
295,Robbie Williams,She's Madonna,5 March ,3.15,0.669,0.888,5,-4.274,0,0.0339,0.199,1.84e-06,0.0797,0.619,124.002,256758
296,Paulina Rubio,Nada Puede Cambiarme,2007,2.38,0.573,0.974,7,-3.097,1,0.145,0.0368,0.0,0.317,0.382,135.97,218320
297,Crystal Castles,Air War,16 December ,3.16,0.769,0.806,0,-3.833,1,0.0873,0.0482,0.0627,0.705,0.517,120.001,252267
298,Enter Shikari,Anything Can Happen in the Next Half Hour...,5 March ,3.02,0.265,0.856,1,-6.426,0,0.0689,0.00112,0.000572,0.132,0.321,120.003,341160
299,Axwell,I Found U,3 December ,2.7,0.657,0.965,1,-6.998,0,0.0756,0.0655,0.00254,0.698,0.259,129.977,171692
300,Marilyn Manson,Putting Holes in Happiness,26 October ,3.02,0.335,0.721,2,-4.981,1,0.0383,3.47e-05,0.0058,0.351,0.407,141.827,271267
301,Architecture in Helsinki,Heart It Races,5 June ,3.19,0.794,0.65,0,-8.127,0,0.114,0.275,0.0574,0.0612,0.784,100.067,195120
302,Mutya Buena,B Boy Baby,17 December ,2.8,0.794,0.929,1,-2.593,0,0.0587,0.0014,0.0,0.109,0.645,104.65,231880
303,My Chemical Romance,I Don't Love You,3 April ,3.26,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,238680
304,Jennifer Lopez,Me Haces Falta,2007,2.49,0.699,0.549,0,-8.006,0,0.0482,0.336,0.0,0.116,0.679,79.928,217667
305,Fantasia,When I See U,March ,2.64,0.569,0.596,8,-6.486,1,0.171,0.457,8.99e-05,0.205,0.757,93.134,217347
306,mihimaru Gt,I Should Be So Lucky,28 November ,2.06,0.822,0.818,0,-4.838,1,0.0895,0.0356,0.0,0.103,0.756,117.96,263600
307,Samim,Heater,30 July ,2.98,0.78,0.868,6,-5.864,0,0.0589,0.000199,0.907,0.226,0.115,125.007,415125
308,Nine Inch Nails,Capital G,11 June ,3.24,0.344,0.894,7,-3.772,1,0.149,0.029,2.12e-06,0.094,0.681,163.396,229667
309,Coheed and Cambria,The Running Free,20 August ,3.09,0.476,0.948,11,-4.343,0,0.117,0.0183,0.0,0.11,0.623,169.974,252947
310,Vanilla Sky,Umbrella,2007,2.24,0.475,0.925,11,-4.135,1,0.0779,0.0022,0.0,0.0747,0.69,184.982,243867
311,Mayday Parade,"When I Get Home, You're So Dead",14 November ,2.53,0.469,0.789,9,-5.203,0,0.0457,2.56e-05,0.0,0.308,0.695,146.005,193693
312,Danzel,You Spin Me Round,2007,1.93,0.721,0.796,6,-5.665,0,0.0341,0.0168,0.000264,0.16,0.963,128.036,194480
313,Carrie Underwood,All-American Girl,17 December ,2.99,0.624,0.805,9,-2.632,1,0.029,0.0466,0.0,0.328,0.77,123.991,212173
314,Alan Jackson,Small Town Southern Man,19 November ,2.57,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,280267
315,Darkest Hour,Demon,19 June ,3.02,0.133,0.957,7,-4.391,1,0.147,2.18e-06,0.0897,0.365,0.105,80.095,228920
316,!!!,Yadnus,12 November ,3.07,0.694,0.798,2,-6.01,1,0.0725,0.0364,0.024,0.0596,0.456,126.073,313093
317,Cage the Elephant,Free Love,2007,2.98,0.206,0.962,2,-3.912,1,0.164,0.000341,0.0,0.0877,0.292,153.755,208533
318,Mutya Buena,Just a Little Bit,22 October ,2.56,0.612,0.744,1,-3.867,0,0.325,0.226,0.0,0.19,0.597,151.993,196840
319,Bloc Party,The Prayer,29 January ,3.32,0.507,0.874,9,-5.57,0,0.168,0.00576,0.0,0.111,0.459,160.122,225227
320,Twiztid,Knock Knock,31 October ,1.74,0.723,0.37,3,-15.667,0,0.611,0.0868,0.0,0.962,0.621,88.953,199602
321,Rilo Kiley,The Moneymaker,13 August ,3.2,0.555,0.899,4,-4.295,0,0.0863,0.224,1.12e-05,0.128,0.629,90.186,171213
322,Manic Street Preachers,Ghost of Christmas,1 December ,3.06,0.405,0.972,2,-3.776,1,0.0599,0.00275,1.51e-05,0.248,0.421,152.911,222014
323,The 69 Eyes,Perfect Skin,January ,2.88,0.714,0.745,6,-4.785,0,0.0433,0.00492,0.00266,0.164,0.906,121.024,225427
324,Kent,Ingenting,17 September ,3.13,0.627,0.825,9,-7.0,0,0.0335,3.96e-05,0.0175,0.193,0.463,120.032,257747
325,Three 6 Mafia,Doe Boy Fresh,2007,3.17,0.8,0.619,4,-5.728,1,0.131,0.263,0.0,0.0624,0.75,152.329,258733
326,The Maine,The Way We Talk,2007,2.12,0.552,0.867,9,-5.397,1,0.0536,0.00115,0.0,0.275,0.67,135.094,226467
327,Mike Jones,Drop & Gimme 50,27 November ,2.24,0.614,0.7,8,-5.077,0,0.33,0.104,0.0,0.0668,0.541,180.14,247027
328,!!!,Must Be the Moon,2007,3.29,0.769,0.886,7,-5.383,1,0.0459,0.00112,0.0484,0.358,0.946,120.005,356093
329,Megadeth,Gears of War,2007,3.31,0.291,0.941,0,-5.111,1,0.0583,0.000132,0.0313,0.316,0.368,128.033,265973
330,Shayne Ward,If That's OK with You,2007,1.82,0.694,0.731,1,-3.848,1,0.0386,0.0124,4.2e-06,0.0399,0.636,96.016,222813
331,Robbie Williams,Never Touch That Switch,January ,2.97,0.903,0.646,0,-3.711,1,0.0718,0.000685,0.92,0.0874,0.545,126.049,306827
332,St. Vincent,"Jesus Saves, I Spend",26 November ,3.38,0.605,0.632,4,-8.228,1,0.028,0.659,4.49e-05,0.162,0.801,156.049,236853
333,Alan Braxe,Lumberjack,26 June ,2.7,0.682,0.6,8,-9.658,1,0.04,0.000605,0.875,0.106,0.925,124.966,403960
334,Faker,This Heart Attack,27 October ,3.02,0.625,0.813,1,-4.184,0,0.0428,0.0201,0.0,0.146,0.733,122.017,227695
335,Common,I Want You,2007,3.11,0.811,0.645,7,-7.428,1,0.181,0.0821,0.000337,0.575,0.659,101.015,270427
336,All Time Low,Six Feet Under the Stars,September ,2.62,0.488,0.967,3,-2.701,1,0.0755,0.0147,0.0,0.109,0.341,130.926,216547
337,Bloc Party,I Still Remember,9 April ,3.45,0.426,0.904,10,-3.339,1,0.0364,0.000501,0.00774,0.0892,0.316,140.026,261360
338,Skinny Puppy,PolitikiL,January ,2.98,0.628,0.968,10,-4.473,0,0.0835,0.000351,0.488,0.0978,0.751,117.986,262213
339,Nena Daconte,Marta,2007,2.32,0.772,0.378,1,-10.281,1,0.0315,0.539,9.97e-06,0.0485,0.467,119.958,263373
340,Melanie C,The Moment You Believe,16 March ,3.03,0.517,0.367,1,-9.549,1,0.0288,0.219,0.0,0.135,0.141,133.773,211133
341,Guus Meeuwis,Tranen gelachen,6 April ,1.97,0.206,0.801,2,-5.701,1,0.045,0.222,0.00443,0.987,0.393,189.296,210960
342,T2,Heartbroken,26 November ,3.4,0.716,0.757,11,-5.438,0,0.0329,0.0258,0.00392,0.16,0.877,139.985,178614
343,Evanescence,Good Enough,10 September ,3.27,0.39,0.208,0,-11.402,1,0.035,0.913,0.000348,0.124,0.0546,114.838,331360
344,Bonnie 'Prince' Billy,Lay & Love,23 January ,3.42,0.539,0.368,8,-12.349,1,0.0404,0.85,0.0904,0.104,0.139,85.218,230280
345,TRG,Put You Down,7 May ,3.14,0.748,0.908,6,-9.827,1,0.0868,0.000751,0.61,0.368,0.135,138.004,316027
346,Shadows Fall,Redemption,3 April ,3.0,0.483,0.968,0,-4.409,0,0.0531,2.13e-05,9.2e-05,0.125,0.609,84.994,257133
347,Alison Hinds,Roll It Gal,27 August ,3.05,0.519,0.859,5,-5.046,0,0.287,0.0113,3.46e-06,0.105,0.815,103.364,238493
348,The Academy Is...,Everything We Had,2007,2.43,0.202,0.763,2,-4.513,1,0.0501,0.0466,0.0,0.27,0.274,174.28,218747
349,The Decemberists,The Perfect Crime #2,9 January ,2.49,0.662,0.732,4,-8.728,0,0.032,0.00592,0.0101,0.137,0.877,134.591,333067
350,Gerli Padar,Partners in Crime,2007,2.55,0.719,0.696,3,-6.643,0,0.026,0.00794,0.00105,0.0865,0.747,114.956,177173
351,Sheryfa Luna,Quelque part,5 November ,2.01,0.659,0.857,1,-7.285,1,0.0411,0.164,0.0,0.165,0.447,87.963,263173
352,Tokyo Police Club,Your English Is Good,9 July ,3.43,0.598,0.849,2,-4.091,1,0.0466,0.000798,0.000148,0.119,0.677,121.209,191667
353,Stig Dogg,Vadelmasuklaa,6 August ,2.45,0.846,0.704,4,-4.673,0,0.161,0.0361,5.71e-05,0.139,0.587,94.976,206200
354,Klaxons,It's Not Over Yet,25 June ,3.46,0.272,0.913,9,-3.668,1,0.155,0.00577,7.72e-06,0.202,0.309,152.036,215253
